36.06187608	13.03093804
-9.630133043	-9.815066522
34.08655914	12.04327957
22.70886642	6.354433208
21.4246939	5.712346952
14.04047806	2.020239028
27.36373084	8.68186542
26.1628938	8.081446899
36.69634063	13.34817031
8.912026577	-0.543986712
11.95603637	0.978018183
25.49273459	7.746367293
14.63129541	2.315647707
23.89830617	6.949153086
18.64096139	4.320480693
14.22484588	2.112422939
33.65083132	11.82541566
34.4903149	12.24515745
18.63724238	4.31862119
20.19973193	5.099865964
13.95007133	1.975035664
11.73639545	0.868197724
18.71076255	4.355381273
21.22483895	5.612419477
8.54873428	-0.72563286
8.132950142	-0.933524929
4.288255052	-2.855872474
23.80370492	6.90185246
4.000417432	-2.999791284
21.60390719	5.801953594
-0.162341274	-5.081170637
47.23428203	18.61714102
11.07865983	0.539329917
7.006987834	-1.496506083
20.08541688	5.042708438
17.06855698	3.534278489
30.87371937	10.43685968
18.47709385	4.238546926
24.33122538	7.16561269
24.83022263	7.415111317
16.52626122	3.263130609
24.1988037	7.099401849
23.24926402	6.62463201
8.873471268	-0.563264366
18.82396739	4.411983695
28.85358956	9.426794781
12.28619669	1.143098347
23.84081276	6.920406378
21.4678306	5.733915302
17.30762897	3.653814483
12.6794213	1.339710651
11.79839229	0.899196144
7.939081829	-1.030459085
24.21770485	7.108852427
23.39105013	6.695525065
9.097529234	-0.451235383
19.39943872	4.699719361
22.61504975	6.307524877
9.061726603	-0.469136699
19.72257802	4.86128901
30.38605686	10.19302843
23.22593569	6.612967844
1.776638969	-4.111680516
49.43742145	19.71871073
10.72878744	0.364393718
17.8724009	3.936200449
28.00138971	9.000694854
8.823116037	-0.588441981
25.70291656	7.851458281
40.8292894	15.4146447
11.99611339	0.998056697
21.60268509	5.801342545
11.55952135	0.779760675
28.27757203	9.138786013
13.74484465	1.872422326
10.53263238	0.266316191
10.30226018	0.151130092
45.002014	17.501007
23.33730409	6.668652046
34.23088263	12.11544132
19.98625346	4.993126729
19.36441305	4.682206525
33.65503358	11.82751679
-3.602074793	-6.801037397
-6.344418041	-8.17220902
31.8752727	10.93763635
22.34832863	6.174164313
19.18428008	4.592140041
25.53189432	7.765947159
21.40317664	5.701588318
28.64458089	9.322290443
37.70345536	13.85172768
15.7123788	2.856189399
18.91438115	4.457190574
27.21994519	8.609972597
34.2360825	12.11804125
14.61239537	2.306197687
29.55707639	9.778538193
10.78680411	0.393402053
17.77841198	3.88920599
16.23020726	3.115103631
31.73337776	10.86668888
