1	0.267191836
2	1.503783366
3	2.730591386
4	3.341889955
5	4.594535355
6	5.673058406
7	6.521091161
8	7.044944834
9	8.651812083
10	9.960908254
11	9.315072341
12	8.370846945
13	7.897906223
14	6.609745831
15	5.144241246
16	4.828583192
17	3.861089457
18	2.406941684
19	1.683886691
20	0.43384905
21	0.988140858
22	1.568105046
23	2.499164579
24	3.207880768
25	4.129081225
26	5.939919851
27	6.0857697
28	7.367444625
29	8.95466436
30	9.057295761
31	9.335748089
32	8.79711337
33	7.291620576
34	6.245846416
35	5.840080296
36	4.060167543
37	3.580268134
38	2.44927411
39	1.844171627
40	0.071497672
41	0.49269931
42	1.078520199
43	2.840142285
44	3.091246006
45	4.469725438
46	5.893289491
47	6.728831376
48	7.332714549
49	8.95265942
50	9.720627432
