1	0.115730523
2	1.090439484
3	1.670097231
4	0.787330091
5	1.346541742
6	0.421363918
7	0.208055972
8	0.376919992
9	-0.357926282
10	-0.544517752
11	-1.203310919
12	-1.079860476
13	-1.207562743
14	-1.998011271
15	-1.628841633
16	-2.191432313
17	-1.831745596
18	-1.996067668
19	-1.976859216
20	-2.795506464
21	0.115730523
22	0.576734797
23	0.760100398
24	-0.188779924
25	-0.057340208
26	-0.552068839
27	0.121350357
28	-0.88183583
29	-0.462894506
30	-0.957672104
31	-0.181134084
32	-0.870916048
33	-0.58298622
34	0.278335005
35	0.123897532
36	0.570048868
37	0.416518883
38	0.267157468
39	0.38961333
40	0.423550272
41	0.027832847
42	0.58659501
43	0.416227278
44	-0.19100604
45	-0.102441431
46	-0.548575765
47	0.167205501
48	-0.577173872
49	-0.253826728
50	-0.223653594
